,text,sentiment,pred
137,"@Natur_atmend @spdde @larsklingbeil Bürgergeld und Bildung muss enorm umstrukturiert werden, es ist wahrlich an der Zeit ,  da hilft alles schönreden nicht darüber hinweg, ende ... @GrueneBundestag @Linksfraktion @cducsubt  @fdp  @UnsereNeueSPD @spdde @spdbt @forum_dl21 @dielinke",1,1
138,"@Karl_Lauterbach Eure Datenerfassung funktioniert nichtmal.  Ihr habt niemandem etwas zu sagen. Macht 2G. Gängelt mich doch weiter.  Meine Entscheidung ist, dass ich mich nicht beuge. Nicht vor machtbesessenen, aufmerksamkeitsgeilen, inkompetenten Hinterbankpolitikern.  Ihr seid erbärmlich.",1,1
139,@Die_Gruenen Sonnenlicht produziert neben den Cyanobakterien der Weltmeere maßgeblich unseren Sauerstoff. Sie spaltet in der oberen Troposphäre Wassermoleküle des Wasserdampfs in Wasserstoff und Sauerstoff. Der Wasserstoff entweicht ins All und der schwere Sauerstoff sinkt zurück zur Erde.,2,2
140,@HerrKim1 @nik_metz @futurpolitik @fdp solange du K. nichts erzählst,2,2
141,@DaniLudwigMdB Träum weiter... 🤣,1,0
142,@spdde @OlafScholz @EskenSaskia @NowaboFM @larsklingbeil @klara_geywitz @hubertus_heil @KuehniKev @SerpilMidyatli @AnkeRehlinger Ihr seid durch Jahrzehnten Regierungsbeteiligung Teil des  Problems.,1,1
143,"@bayerndoktor @c_lindner Man wird keine differenzierte Impfpflicht einführen. Lieber wirft man alle Altersgruppen zusammen in den Impfeimer, unabhängig vom individuellen Risiko.",1,1
144,@Karl_Lauterbach Kann es sein das du auch so zwischen 40 und 60 Jahren Alt bist? Also Pass auf,2,2
145,"@KinderdocNina @DGKJ_eV @Karl_Lauterbach @ZDF @BR24 @rki_de @jensspahn 21 Tage Verzug sei die Regel, sagt Drosten im 100. Podcast.",2,2
146,@SusanneHennig @fdp Mindestlohn unwichtig?,2,2
147,@TrullaCouch @ArminLaschet @CDU Was für Zahlen? Es geht hier um die historische Betrachtung eines großen Staatsmannes,2,2
148,"@MichaelHiemer @RonaldVos14 @Karl_Lauterbach Inzidenz ist ein absoluter Nonsens Wert , weil wir mit es gibt x Infektionen nach Test nichts wissen. Hospitalisierungen und Zahl der Toten sind interessant,  dann wissen wir ob wir etwas unternehmen müssen oder nicht.",2,1
149,@Aufmerksam20 @Karl_Lauterbach Und warum die Nebenwirkungen in den Niederlanden 20fach höher sind wie in anderen Ländern!,2,2
150,"@mtaushb @cdm2311 @openeysdown @OnkelFester @Karl_Lauterbach @reitschuster @CatrinaCavalera Pöbeln geht, schreibt sich halt so eine Gülle zusammen, dass man sich fragen muss ob es in der Schweiz gar keine Psychologen mehr gibt. Oder zumindest keine Naturwissenschaftliche Grundbildung.",1,1
151,"@LudgerWess @Die_Gruenen @GruenSprecher @kabel_nicola Dito. Habe schon überlegt, sie über deren Büro abzumahnen - gerade bei Häusling, der als Sprecher der Fraktion ja auch Funktionsträger ist.",1,2
152,Noch Fragen …. der Machtwechsel ist gewählt @CDU @CSU  #spd #Gruene #FDP  🚦; neben den Parteien am Rand (AfD / Linke) sind CDU/CSU die „schlechten“ Verlierer. Macht den Weg frei!,1,1
153,@Waldliebe1 @JakobJorn @Oliver_Krischer @peteraltmaier @cducsubt @spdbt Ja und wie soll das gehen ? Selbst wenn wir 100000 Windräder hätten vom Flächenverbrauch mal abgesehen wären die nur 1400 Stunden Vollaststunden im Netz . Wir brauchen aber 8750 Stunden im Jahr . Ist das so schwer zu verstehen oder fehlt der Wille ?,1,1
154,@heavyblogging @Tino_Chrupalla Die Altparteien betreiben Gesellschaftsspaltung und Aufhetzung gegen ihre eigene Bevölkerung in Bestform. 👎,1,1
155,@feine_sahne @MarcoBuschmann Die ist bewusst dass unser Sozialstaat Sozialismus ist ?,2,2
156,"@pelagicbird @Karl_Lauterbach Ein Angebot heißt oft  ein Termin in 4 bis 6 Wochen!!!! Vorallem in NRW! Bis dann die zweite Impfung durch ist, sind wir im September oder Oktober!!! Wie Realitätsfern!!! Ein Angebot heißt nicht das die Leute schon geimpft sind!Man muss die Maßnahmen an der Impfquote orientieren!",1,1
157,"@StephanieSchlf1 @chriz_1234 @schwarzblond @Die_Gruenen geben hier ein ganz übles Verständnis von Demokratie ab. Wer bereit ist, unsere Freiheit einzuschränken ohne alles für mehr #Impfen #testen und #Hygieneregeln zu tun, ist für mich nicht wählbar #btw21. Das gilt auch für @spdbt @cducsubt u.a.",1,1
158,"@Spartakus737 @cicero_online @fdp @Die_Gruenen @dg_graeber Point taken. Da war ich zu voreilig 😕. Das ändert aber nichts an der Kritik in der Sache, die ich geäußert habe.",1,1
159,"@NikolausBlome @OlafScholz @RTL_com @ntvde Wenn SPD und Union schlau sind, reden sie auch miteinander. Dann sähen die anderen beiden ziemlich dumm aus",1,1
160,@Chrissip81 @bachelor Machen Sie jetzt @Karl_Lauterbach Konkurrenz? 🤪,2,2
161,@bongahontas @GoeringEckardt das wär interessant ;-),0,2
162,@cat_spass @Abtreibpranger @Peacecakex @nelsonrr @Fabulous_Filou @CptStottlemeyer @Christi58448929 @AtillaDag3 @UlkDer @LWiehler @lexoxide1 @ChristophDahne @HaxMax18 @CologneMarine @thrhorse @Fuzzy87646251 @Ecki00235161 @GeleeJean @quotenmann2 @GenialMaterial @7H3C0RRGR0UP @HerrMarius1996 @prenzlbuerger @DukeNuk23786979 @IceMan1987 @Nibd12 @Kathrin73560685 @ElisaTset @Gabi35300634 @JrgRich86124923 @HN04980924 @SebastianConzen @Kitty_Luise @ChrisBrey1 @nordseeweh @hpschunk @pokirenni @MichaelSchmidh @KaiKostack @hdrmayer @cre8iveBee @amie_ll @jensspahn @BMG_Bund @CDU @scc94s @bmueller123 @mikele_gross @ulliFRF @KSchwanke du bist also nicht das FSM?,2,1
163,@FRenstedt @LyllithB @RadtkeMdEP @wanderwitz @CDU Sehr gut,0,0
164,"@JJ_1809 @waldorf_charles @ChrisStoecker @baertiger @CDU Wenn Maaßen ein(!) Schritt nach Rechts sein soll und es vorher 50 Schritte nach Links gab - dann findet man am Ausgangspunkt die NPD😘  Maaßen ist Rassist, buhlt um Antisemit:innen und Rechtsextreme, und das sehr bewusst (These: weil er selbst so ist)  Bsp  https://t.co/34XOrbeUNa",1,1
165,"@BMG @CDU @ArminLaschet @Markus_Soeder @Markus__Lanz @maischberger   Eine 54-jährige ist NICHT alt! Ich bin 53 und werde Anfang Mai 54. Ich fühle mich wie 33.  Bitte propagieren Sie endlich den Menschen, dass COVID-19 jeden betrifft und jedem gefährlich werden kann. ‼️👇🏻",1,1
166,"@landnrw @ArminLaschet @RegierungBW @Land_SH @RegHessen Armin Laschet? Ministerpräsident von NRW? Wollte er nicht unabhängig vom Wahlausgang nach Berlin? Warum springt er immer noch dort rum und wann macht er endlich Platz für seinen Nachfolger, damit dieser endlich die vielen Probleme von NRW angehen kann?",1,1
167,"@Karl_Lauterbach Wirklich? Sind das dann die Zweit- Geimpften?  Daten aus UK und Israel lassen das befürchten!  Nicht war, Sie Pharmalobby Troll.",1,1
168,"@frankndd @schillipaeppa @JuliaKloeckner Also mal abgesehen davon, dass wir den Tieren damit Gutes tun und auch abseits der notwendigen Erhaltungs- und Rettungsaufgaben: Wozu sind diese wunderbaren Zoos nun gut?",0,0
169,@Ralf_Stegner @spdde Nie wieder @spdde  ihr hattet eure Chancen,1,1
170,"@sodom64276141 @BlakeDonovan7 @Karl_Lauterbach Wer sagt, die Pandemie ist zu Ende?",2,2
171,"@Markus_Soeder Hotspots, Ankerzentren, Impfterminal! Bahnhofsvorplatz, Kreativstudios zusammenfassen in der Irrenanstalt!",1,1
172,"@CDU Echt jetzt? Bis jetzt hatte ich mich mit großen Bauchschmerzen dafür entschieden, der CDU meine Stimme zu geben. Aber wer so etwas postet, weil man selbst nichts glänzendes zu zeigen hat, der hat meine Stimme nicht mehr verdient. Dann mache ich mich halt wieder auf die Suche…",1,1
173,"Ich mag keine Trends, aber der zur #Legalisierung von #Cannabis in Deutschland macht Sinn. Also die Damen und Herren der Volksvertretung, eine zeitgemäße und auf Fakten basierte Drogenpolitik ist überfällig. @spdde @Die_Gruenen @fdp",1,0
174,"@FelixBonn @Kingdomcometous @Doblerin @c_lindner Das ist allergrößter Unfug. Der Begriff sozial hat lateinische Wurzeln, ist definiert nicht seit hundert Jahre, tausende. Lange vor Marx. Niemand brauchte Marx, um Menschen ihre soziale Seite aufzuzeigen. Niemand braucht Marx Schwachsinn, um sozial zu handeln.",1,1
175,"@RenateKuenast @GrueneBundestag @SZ Zwar gegen Hate im Netz, aber Hut ab, wenn das nicht Gewalt&amp; &amp;blanker Zynsismus sind? Wo leben Sie? Das ist respektlos entwürdigend und dazu schäbig! Was erwarten sie als Reaktion. ""Ein Danke liebe Ampel?""  https://t.co/z3E6XT07hE",1,1
176,"@ilyasheckmann @ArminLaschet Sie sind Laschetfan? Wie können Sie jemanden bewundern, der die Bürgerinnen und Bürger seines Landes  entgegen seinem Amtseid nicht mit allen Mitteln vor diesem tödlichen Virus schützt?",1,1
177,@KatjaKeul @c_lindner @GrueneBundestag @gruenelvnds Einfache kaufmännische Ausbildung hätte das verhindert,2,2
178,"@SteffiLemke @SusanneHennig @TiloJung @dieLinke Das ist Ironie, oder?  Bitte sagt mir jemand, dass das hier pure Ironie ist?!",2,2
179,@cducsubt @BMG_Bund Korrupte Durchseucher - Bande.,1,1
180,"@floriandawe @lexfundi @MarcoBuschmann Oder ist es instrumentalisiertes Falschverstehen. Die Zeit wird zeigen, wann das Ausgeschlossene am zarten Hälschen der FDP nagt.  Zumal die Studie und die darin gezogenen Landkreisvergleiche, sagen wir mal, hinkten. @MarcoBuschmann @fdpbt",1,1
181,@AnneWillTalk @annewill @Karl_Lauterbach @GoeringEckardt @n_roettgen @merkel_wolfgang @rosidaggi @DasErste Sitzt der Lauterbach schon wieder in einer Talkshow. Der hat aber Zeit.,2,2
182,"@Karl_Lauterbach Nehmen Sie die Maske ab, ich versteh' sonst nichts.",2,2
183,@Pit_Goetz @Die_Gruenen Die Berechnungen reichen für 5 Ministerstellen aus. Alles andere kann man jemandem/etwas anderem in die Schuhe schieben. So funktioniert Politik.,1,1
184,@Pottfamilie @ArminLaschet @c_lindner @fdp Und die Quittung kommt im September.,1,2
185,@EskenSaskia @OlafScholz 15 % ....passend zum SPD wahlergebnis....,2,2
186,@SPobler @ben_brechtken @jusos @Publikum_net 😂😂 Wie süß von dir,0,0
187,@watch_union @KnutInge8 @Wissing Hat ja viel gebracht 😉,2,0
188,@Ralf_Stegner Kontrovers das ist ja unerhört.,1,1
189,"@Markus_Soeder Ja dann macht was, und labert nicht wieder nur rum. Langsam habe ich das Gefühl, die Erderwärmung kommt von der heißen Luft die ihr ständig von euch gebt.",1,1
190,@_richtig_falsch @OlafScholz Spätes Coming-Out ?😱😱,2,2
191,@st0rm1 @SusanneHennig @TiloJung @dieLinke Was für eine unsinnige Argumentation. Als Politiker ist es ihr Job die Zusammenhänge zu kennen wenn man so schwerwiegende Forderungen stellt. Ansonsten ist es nur dummes Geschwätz. ... und lasst echt Stammtisch-Forderungen ohne Realitätssinn.,1,1
192,"@kruse_michael @RoninRebell @SusanneHennig @dieLinke Hebe, wenn Sie erlauben, auf ihren Account ab. Jäger sollte wissen, es gibt Fehlschüsse, u. der Ruf nach einem sozialistischen D gehört dazu. Hatten wir mit DDR, aber da machte auch nur SED Millionen. Richtig ansprechen, nicht gleich schießen. Mir würde sozial-gerechtes D reichen",2,1
193,"@nureinleser10 @M_van_Laack @Matthias_Kamann @Joerg_Meuthen Will die AfD irgendwann mal regieren oder wozu ist sie da? Sie oder andere sagen doch, dass es eine schwarz-gelb-blaue Mehrheit gibt, wieso werden dann keine Angebote gemacht?  Wieso muss sich die CDU ausgerechnet an der AfD orientieren? Gibt doch auch FDP, Freie Wähler, CSU",2,2
194,@Izolate1 @Karl_Lauterbach er muss es ja auch erst nach einem Jahr...,2,2
195,@lufi77 @Reptolord @Markus_Soeder Dass du dir sowas gibst 😂,1,1
196,"Ist ja krank! Die Gefährdung von Kindern juristisch auch noch wasserdicht abzusichern, ist sowas von perfide, dass es nicht schlimmer geht!  Schämt euch!  @Markus_Soeder @OlafScholz @ABaerbock @jensspahn @hbraun @RegSprecher  @c_lindner @klausholetschek  https://t.co/daMbLXC6m6",1,1
197,@RomerMaxl @CSU @Markus_Soeder @MarkusBlume Ich bin ganz Ihrer Meinung! Die Basis muss befragt werden.,2,2
198,@GoeringEckardt Wir prüfen....😂  Was machen Sie eigentlich beruflich? 1.5 Jahre Pandemie und die Politik stümpert weiter.,1,1
199,@RegSprecher @jensspahn Wann wird Spahn entlassen? Wann wird Sputnik V in Dt. verimpft?,2,2
200,"@Karl_Lauterbach Es wird nicht reichen! Siehe Nachbarländer: Frankreich z. B. bekommt sicher in Kürze wieder Ausgangssperre. Und das ist was anderes, als diese moderaten Unannehmlichkeiten in Deutschland. Gestriges Zögern öffnet höchstwahrscheinlich B117 Tür und Tor!",1,1
201,"@ralphkamphoner Jetzt verstehe ich die Nummer mit dem Cannabis, danke. //@ArminLaschet @OlafScholz",0,0
202,"@salomon_alex @Die_Gruenen @OlafScholz @c_lindner Klimaschutz kommt mit Laschet, Söder und CDUCSU nicht unter die Räder?",2,1
203,@Ulrik_von @Tanja_Nasir @helmutsan @KanguruKlein @ProSieben @jokoundklaas @damitdasklaas @officiallyjoko @OlafScholz Sie belügen sich jede Stunde ein dutzend Mal ich belügen sie und andere nie. Das ist der Unterschied zwischen sie und uns normal Bürger.,1,1
204,"@Indi0112 @MatthiasGrimm14 @wojla @Karl_Lauterbach darum auch ""quasi""... aber überleg mal wie das verhältnis lehrer zu schüler ist",2,2
205,@ABSyst @tagesschau @AfD Wer ist wir?,2,2
206,"@Ralf_Stegner Haha ihr habt euch neu sortiert? Was hält @EskenSaskia @NowaboFM und @KuehniKev von Scholz?  Ihr habt euch nicht neu sortiert, sondern einfach laufen lassen und von einer kaputten CDU profitiert. Euch haben 3/4 nicht gewählt. 75% wollen Scholz nicht.",1,1
207,@StBrandner Die besten dummköpfe,1,1
208,@mell_0_mat @LeneBrs @AuswaertigesAmt @HeikoMaas @spdbt War schon immer ein arroganter Haufen in den deutschen Auslandsvertretungen. Sie helfen auch den im Ausland lebenden Deutschen nicht.,1,1
209,"@EinsamesHerz19 @Karl_Lauterbach Wenn Sie die Strategie nicht kapieren, kann ich auch nix dafür. Belesen Sie sich. Dann finden Sie Antworten.",1,1
210,@Judith__Sauer @CDU @ArminLaschet Laschet hat keine klare Stossrichtung und schlingert massiv hin und her! Er ist entscheidungsunfähig und darf niemals Kanzler werden! Das müssen wir notfalls mit Demos vor der CDU Parteizentrale verhindern!,1,1
211,"@fdpbt @BodenseeWoman Aber nur wenn kein Fenster: ""Das Sonderprogramm (...) sieht vor, dass für Räume, die nicht ausreichend durch gezieltes Fensteröffnen oder durch eine raumlufttechnische Anlage (...) gelüftet werden können, (...) der Erwerb mobiler Luftreinigungsgeräte finanziell unterstützt wird.""",2,2
212,@HRuemke @greenpeace_de @motikat @ArminLaschet ..für Bauerrichtungsstraßen und Tieffundamente und Beton… deren Auslegung für Ersatzerrichtung neuerer Anlagen nach 25 Jahren Betrieb in der Regel nicht reicht. Fakt ist: Unser Wille zum Ausprobieren und Testen muss im Pace auf den Faktor 50 bis 100… Wenn wir das Klimaproblem..,2,2
213,@jensspahn Über solche Aussagen lacht langsam selbst die Wirtschaft 🤣😂,1,1
214,@DoroBaer @CSU @Bitkom Fassen Sie doch mal Ihre bisherigen Erfolge als Staatsministerin für Digitalisierung zusammen. Die 280 Zeichen bei Twitter dürften ja locker reichen.,0,2
215,"@Sams42543154 @MatthiesHelmut @StBrandner Ich merke, dass ihnen was am der Zukunft liegt und sie sehr enttäuscht sind. Sie haben viele Argumente gebracht und Thesen aufgestellt. Twitter ist meiner Meinung nach aber leider ein nur beschränktes Medium und vernünftig auf sie einzugehen überschreitet leider Twitter.",1,1
216,"@GrundgesetzEin @OlafScholz @spdde @fdp @Die_Gruenen Naja, wenn nix passiert, ist Sachsen im Januar durchimmunisiert, andere Bundesländer etwas später. Das Gesundheitswesen kollabiert und es wird Millionen Langzeitkranke geben. Ich vertraue nur noch auf Selbstschutz und bin komplett desillusioniert.",1,1
217,"@max_siggi @PoterHairy @cem_oezdemir @CSU @fdp Hier mal einen Artikel für einen FDP-ler, der nur den Markt, aber nicht die Naturgesetze oder die realen Rahmenbedingungen kennt:  https://t.co/dCLIgKZ86Z",2,2
218,"@spdde @FranziskaGiffey @OlafScholz Beide leider ungeeignet für politische Ämter: Franziska Giffey hat mit ihrem Dr. Titel betrogen, Herr Scholz ist in CumEx Skandal und Wirecard verwickelt bzw leidet unter Alzheimer.",1,1
219,"@jensspahn Warum sollte er einen Lügner wie Sie unterstützen🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️.? Wünsche mir nur, dass Sie Ihre gerechte Strafe bekommen! Ich verachte Sie und Ihre Helfers Helfer abgrundtief👎🏻👎🏻👎🏻!",1,1
220,@JuliaKloeckner oh je....wieder nix zu sagen....Sie sind als Politikerin echt peinlich,1,1
221,@PliniusMinor @PaulZiemiak @ArminLaschet @faznet Mit einem progressiven Kandidaten + Programm + Team wäre es denkbar. Man setzt aber konsequent auf „weiter so“,2,2
222,"@Johannes_8020 @SiriWolfberg @dpaessler @KI_in_med @RegSprecher @jensspahn @OlafScholz @peteraltmaier @TschenPe @RegHessen @ManuelaSchwesig @MpStephanWeil @RegierungBW @Markus_Soeder @RegBerlin @Stk_Brandenburg @AndreasBovensc1 @ArminLaschet @rlpNews @tobiashans @MPKretschmer @reinerhaseloff @Land_SH @bodoramelow Warum sollten sie, ein Viertel ist geimpft und das Frühjahr kommt",2,2
223,@jannes_green @fdp Denkst du mehr Schulden und mehr Steuern bringen uns aus der Krise? Bei der Grünen Jugend hat man echt noch weniger Wirtschaftskompetenz als ich dachte.,1,1
224,"@fdpbt @DFoest @torstenherbst Die FDP kassiert horrende Spenden von einschlägigen Immobilienhaien , damit sie diese Schimäre vom Bauen , Bauen , Bauen unters Volk bringt .",1,1
225,"@Anna_SGE_ @PliniusMinor @Karl_Lauterbach LongLockdown. LC ist ein Märchen,  in München hat man eigens dafür eine Ambulanz eingerichtet . Bisher nichts auffälliges. USA impft wegen der hohen Adipositas Quote.",1,2
226,@CDU Mit dieser Idee seid ihr Jahre zu spät dran. Ihr hattet eure Chance! 16 JAHRE HATTET IHR DIE MÖGLICHKEIT DAS ZU ÄNDERN! 😤 #NieMehrCDU,1,1
227,"@CNathusius @ArminLaschet @larsklingbeil Na Hömma. Ihr gehört in die Opposition und sonst nirgends mehr hin. Habt jetzt lange genug Mist gebaut, egal bei welchem Thema. Es kann nur noch #NiemehrCDUCSU #RheinlandTrump #LaschetVerhindern",1,1
228,"@phoenix_de @SusanneHennig @dieLinke @fdp Wir warten gespannt, wann ihr jemand beibringt, was die Farbe rot bei der #Ampel bedeutet  #Ampelkoalition",2,2
229,@c_lindner Lügen haben kurze Verweildauer im Bundestag,1,2
230,@jensspahn Das Inselargument nervt ungemein. #ZeroCovid bzw. #NoCovid wird als Strategie JETZT benötigt.  Könnte uns die Presse/Medien JETZT bitte bei dieser lebensnotwendigen und realistischen #NoCovid - Strategie unterstützen!  @ARDde @ZDF @zeitonline @rbb @spiegelonline,1,1
231,@PMa5ter @CDU @_FriedrichMerz Ohne Merz wird es schwierig für die Union. Meine Meinung. Die Partei wirkt im Moment wie ein aufgescheuchter Hühnerhaufen. Ohne Plan. Merz weiterhin zu verhindern wäre reine Selbstzerstörung. Aber zu der Erkenntnis müssen sich seine innerparteilichen Gegner wohl noch durchringen.,1,1
232,"@maybritillner @ZDF @OlafScholz @althusmann @c_lindner @claudia_kade @UniJena @Karl_Lauterbach Kaum waren die Schulen vor Ostern wieder auf gingen die Zahlen spätestens 14 Tage wieder hoch. Gibt es Statistiken, wieviel Eltern durch Schulkinder angesteckt wurde. Nun wird ja an den Schulen getestet und hoffentlich richtig.",2,2
233,@HJSLFS @Markus__Lanz @Wissing @fdp @AfD Im Malkasten,2,2
234,"Was denkt denn die große SPD dazu, @EskenSaskia ? Wohnraum ist ja in vielen Großstädten knapp und/oder unbezahlbar",2,2
235,@PaulZiemiak @ArminLaschet Wer Nathanael #Liminski als Sekretär beschäftigt sollte auch sagen was für rechte das sein sollen. #NieMehrCDUCSU,2,2
236,@RusPerspective @n_roettgen Genossen Röttgen soll mit die „braunste“ Halskrause haben ! Sagen ganz böse Zungen 😉,1,1
237,"gedreht werden kann, dass Beleidigungen, Verleumdungen und sonstiges respektloses Verhalten in diesem Ausmaße ungestraft möglich sind. Passen Sie gut auf sich auf, @Karl_Lauterbach #TeamLauterbach",1,1
238,@mathiasschmitz6 @JRehborn @CDU Danke.,0,0
239,@MikeSchuster_ @_FriedrichMerz @CDU hat er wieder gegen Schwule gehetzt?,1,1
240,"@Markus_Soeder Nachdem mich der Misterpäsident als Schwubler und Querdenker und Rechstradikalen bezeichnet hat. Nun meine Antwort.  Ein narzistischer , itellektuell freidrehnder Opportunist. Ich habe vergessen wie bereits Seehofer meinte Charakterlich ungeigenet für das Amt.",1,1
241,"@BMG_Bund @jensspahn Hess. Hausarzt gibt nichts raus, erst die über 70jährigen ... Auch keine jüngeren Risikopatienten. 2. Impfung nun 6 Monate her ... es braucht professionelle Impfzentren, die Landärzte kriegen das nicht hin.",2,2
242,@Livilla_We @elgrunwald @DrPuerner @Karl_Lauterbach Ich Auch Nichst 👍,2,2
243,@HBenzler @Joerg_Meuthen @AfD @Pohl_MdB @Huenich @BjoernHoecke @zeitonline @NZZ @usbotschaft @inJAfD @RusBotschaft @AfDrus @AfDimBundestag So muss die AfD... Die neue Sozialstaatspartei muss AfD heißen!,2,2
244,@BjrnIronside3 @Markus_Soeder @CSU @andreasscheuer @DoroBaer @SilberhornMdB @DaniLudwigMdB @BerndFabritius Wir Luschen aus dem Süden hoffen das auch! Glaub mir,1,1
245,"@BMF_Bund @OlafScholz @tagesthemen @DasErste Nein es geht nicht um Gesundheit, es geht um Drangsalieren der Bürger",1,1
246,"@MarcoBuschmann Ich glaube, das Juristen in der Pandemiebekämpfung den gleichen Effekt haben wie Wind beim Waldbrand.  Auf der zugewandten Seite wird behauptet, man habe das Feuer abgehalten🤷🏼‍♂️.",2,2
247,So langsam geht der @cdu der Arsch auf Grundeis! Wer #CDU wählt @ArminLaschet und den Stillstand! #LaschetDarfNichtKanzlerWerden #LaschetVerhindern #btw21,1,1
248,"@sandra_weeser @CharlyCgn65 @c_lindner Ich weiß ja nicht, aber IST nicht schon wieder alles offen?",2,2
249,@Karl_Lauterbach @kakape Wann hatten sie das letzte Mal Sex?,2,2
250,"@fumy75 @Helliotr @Biossh0ck @Karl_Lauterbach Hast du schon eine Zeitmaschine im Besitz befindlich? Nur um zu sehen, ob du denn überhaupt die Tragweite dieser Impfung schon einschätzen kannst 👍",2,2
251,@PaulZiemiak Wichtig ist ! Fresse halten wenn man keine Ahnung hat....#Lüge #Impfverweigerer #mörder #plandemie #geplanterversuch,1,1
252,"@ntvde @ArminLaschet  will es wohl mit Keinem vor der Bundestagswahl verderben. Aber das ist falsch, Herr #Laschet! Denn das ist nicht ,Nichts‘! Das ist Verschwendung von #Steuergeld und untergräbt unsere Sicherheit! @cducsubt @Markus_Soeder @BILD @Markus__Lanz @SZ",1,1
253,"@toxicTom @FreshFrangipani @Karl_Lauterbach Ja die Wirkung ist erwiesen. Aber eben leider nur für wenige Wochen. Nach 6 Monaten kann man die Schutzwirkung fast schon vernachlässigen.  Also doch Impfabo? Nee... ist ja ne VT. Millionenfach ERPROBT? Ja, stimmt, ein gigantischer Feldversuch.",1,1
254,"@KonstantinKuhle Beenden Sie endlich den #Ausnahmezustand in diesem Land! Sie handeln gegen den Geist des Grundgesetzes! Ist Ihre Herzens-Aufgabe die Zerstörung des deutschen Mittelstandes, der Gewerbefreiheit und der deutschen #Demokratie? @MarcoBuschmann @LindaTeuteberg @JoachimStamp",1,1
255,@DrHOUSE_Cov2 @lionlady71 @twiag1985 @Karl_Lauterbach Bei Ihnen klingt das so als wäre es das geplante Ergebnis bei 100% der Impfungen und nicht eine wegen der Größenordnung zu vernachlässigende Nebenwirkung weil zum Beispiel die Pille wesentlich gefährlicher ist als diese Impfung.,1,2
256,@StBrandner @Jonas135798642 war zu erwarten :(,2,1
257,@sebastiankurz @ArminLaschet Sagt der eine Totalausfall zum anderen Totalausfall. Beide sind schlechte Satiriker.,1,1
258,"@Jacquel01195422 @ArminLaschet ....aber es geht um 20.000 Arbeitsplätze im Kohleabbau! Die können wir nicht einfach für 800.000 Arbeitsplätze im Sektor ""Erneuerbare Energien"" aufs Spiel setzen!",2,2
259,"@Sonntag1410 @ClausStrunz @jensspahn @Markus_Soeder @ArminLaschet @Karl_Lauterbach @OlafScholz @TschenPe @BILD Laut @DIVI_eV liegt die Auslastung der Intensivstationen momentan durchschnittlich bei rund 85 % .   Könnten Sie mir erklären, warum eine solche Nichtvollauslastung laut  @ECMOKaragianni1 für das Personal nicht zu schaffen sein soll?",2,2
260,@SusanneHennig @fdp Naja ich finde aber auch das die grünen jetzt nicht so viel aufgegeben haben 🤷‍♂️,2,2
261,@landnrw @ArminLaschet Wie weit ist denn die Anlage von der nächsten Wohnbebauungen entfernt? Sicherlich doch mindestens 1000m oder?,2,2
262,"@Nutzernameneu @JoachimStamp @fdp Es ist ja an uns Eltern, die Kinder dann daran zu erinnern! Das ist ein Versprechen @FDPFraktionNRW @fdp @fdp_nrw",2,2
263,Oppositionelle wie Jawar Mohammed oder Bekele Gerba unbegründet zu inhaftierten und dann von fairen Wahlen zu sprechen ist ein Verbrechen an der Demokratie! #ShamEthiopianElections #UnitedAgainstAbiy @GregorGysi @HeikoMaas @vonderleyen  https://t.co/ZwR1DkFsvY,1,1
264,@xxorde @CDU Die Erde ist keine Scheibe? Hat sich dahinter einzuordnen.,2,2
265,"Irgendwie bin ich innerlich total aufgewühlt. §60, §66 und §67 SGBI wird dir um die Ohren geschlagen. Ganz ehrlich warum @SPD und @CDU @CSU stellt ihr mich nicht gleich an die Wand und erschiesst mich. #HartzIV Irrsinn.",1,1
266,"@technikjuli @PoterHairy @dokape @CDU @ArminLaschet @RheinZeitung Es sollte keine Dauerlösung sein, nur 20 Jahre für die Überbrückung!",2,2
267,@heisse_reifen @VikingRohan @CBGSpender @Karl_Lauterbach Mit dem rücksichtslosen und naiven verhalten so etwas gut zu heißen bringen sie ganz Deutschland und die freie westliche wertegemeinschaft in gefahr,1,1
268,"@KonstantinKuhle @vieuxrenard @fdp @johannesvogel @sls_fdp Na das ""missverständliche"" Tagesthemeninterview. Da antwortet Lindner auf die Frage, warum Ausgangs- oder Kontaktbeschränkungen nicht mehr verhängbar sein sollen: ""Weil diese Maßnahmen nach wissenschaftlichen Untersuchungen keine Wirksamkeit haben""",2,1
269,"@AnneBirke1 @energisch_ @OlafScholz @die_regierung @c_lindner @ABaerbock @GrueneBundestag @fdpbt @spdbt Ich hoffe ich @HendrikWuest @Markus_Soeder und viele der CDU Ministerpräsidenten wenden die verfügbaren Ermessensspielräume der Länder endlich konsequent an. Das geht ja alles schon seit Mittwoch, aber wir sehen immer noch Fußballspiele, keine Maskenpflicht für Schulkinder etc",2,1
270,"@Linksfraktion @jankortemdb Spahn hat genau das gemacht, was Sie immer wollen. Er hat Solidarität mit allen anderen EU-Staaten geübt. Passt das auf einmal doch nicht so???",2,1
