,text,sentiment,pred
131,@Sebastian_Lor @ArminLaschet @CDU @connectcdu Vielleicht hättest du den Ton anmachen sollen.,2,2
132,"@Karl_Lauterbach Das der Hr. Lauterbach jede Möglichkeit nutzt, in den Menschen Panik zu schüren sollte bekannt sein! Das der überhaupt noch in den Spiegel schauen kann... Unfassbare Gestalt... Kama lässt grüßen",1,1
133,"@Christi79364674 @RwRednuloh @Beatrix_vStorch @heuteshow @fff_europe @koesterfabian Nicht alle Alten muss man bremsen.  Das Alter ist zweitrangig.  Ich bin in den 70gern- 80gern groß geworden.  Da gabs keine Handys, Spielekonsolen etc. wie heutzutage.  Man konnte auch nicht 24/7 shoppen oder Internet surfen...",2,2
134,"@Karl_Lauterbach @EckerleIsabella @BMG_Bund @HBraun @jensspahn @rki_de 6 Bin weder in Mediz. n. verwandt. Gebiet Profi. Inzw. intensiv belesen Zur Einordn o. Eitelkeit o.""fishing f. compliments"", Dr.rer.nat. Dipl.-Math. m. 35J. IT-, spez. Relat.DB, Projektmanagem.- ua. Kenntn.  Was @BMG_BUND, teils Reg., @BMBF_Bund in Pandemie liefern,   GRUSELIG !",1,2
135,"@Karl_Lauterbach Warum sagen Sie nichts zur Virulenz der neuen VoC? Ist Ihnen diese nicht bekannt? Da die Variante ja seit 11/2020 (WHO) bekannt ist, müsste es doch Daten dazu geben. Wo sind die Daten zu finden? Warum ist eine sog. Durchbruchsvariante eigentlich schon seit 2020 bekannt?",2,2
136,@corno_de @Hasenhoernchen @unzulaenglich @SWagenknecht Zynismus...das wäre die richtige Umschreibung. Und das meinte er sicherlich...,2,1
137,@bastianfleig @Markus_Soeder @DLF Auch bei dir scheinen die Nebenwirkungen der Impfung böse ins Gehirn geschlagen zu haben lese und lerne   https://t.co/NcXA8GjzFu,1,1
138,"@Karl_Lauterbach Die STIKO hat sich dem Druck einiger Politiker gebeugt. Und nicht irgendwelche verlässlichen Studien nachgegeben. Soweit sind wir in Deutschland, Demokratie Fehlanzeige. Niemand will hier sehen was passiert, jeder ist mit sich selbst beschäftigt. Es wird noch viel schlimmer.",1,1
139,@Go65Me Alle für #sPUTINkVladimir. Eine politische Impfung ohne Wirksamkeitsnachweis da gar nicht getestet. @Markus_Soeder &amp; @ArminLaschet: bur noch die Notzulassung für erklären 🤦,1,2
140,@MarkusS18532449 @ArminLaschet @CDU Sie sind ekelhaft.,1,1
141,"Was ist eure Erfahrung mit Digitalisierung in Deutschland? Ich bin heute Abend (20.30) im @ZDFheute-Livestream gemeinsam mit @DoroBaer, Staatsministerin für Digitalisierung. Welche Geschichten, Erfahrungen &amp; Fragen soll ich an sie herantragen?",2,2
142,"@_FriedrichMerz Ja genau, scheiß auf die ""Ausnahmen"".",1,1
143,@ZWEITK0NT0 @rosenbusch_ @jensspahn Zählen Sie als erster?,2,2
144,@KaiMargardt @AnnemarieBotzki @OlafScholz Ist eher ein Oldtimer. Ist ein CityEL. Ist im Endeffekt aber nur noch der Rahmen und die Wanne mit Dach. Der Rest wird angepasst. So ein Bauprojekt von mir und einem guten Freund.,2,2
145,"@JoanaCotar @BILD Nein, tut mir leid.",1,2
146,@Aquinate2 @AfD @Alice_Weidel @Tino_Chrupalla @spdde Die Menschen sind müde. Und das merkt man an allen Ecken und Enden.,2,1
147,@Thomas58941493 @zeichenblockman @c_lindner @ABaerbock @Wissing Alter... geimpft und getestet? Kannst noch was anderes außer hetzen??,1,1
148,@leRaffl @BlakeDonovan7 @Karl_Lauterbach Wir müssen einfach abwarten wie sich die Weltwirtschaft entwickelt und welcher Staat sich mehr Anteile am Lithiumvorkommen sichern kann😅und damit den Preis dafür bestimmt😅,2,2
149,@basierter @KH_Paque @FAZ_Politik @Wissing @MarcoBuschmann @fdp Bei manchen politischen Ansichten (Extremismus) gibt es durchaus einen Konsens der Ablehnung.,1,2
150,@maybritillner @MarcoBuschmann @spdbt @GrueneBundestag @fdp @OlafScholz @KuehniKev @EskenSaskia @Linksfraktion @ARDde @ZDF @zeitonline @fr @tazgezwitscher @faznet @SZ  Bitte Bitte Bitte  Klopft diesen IDEOLOGISCHEN RECHTFERTIGENDEN RECHTHABER IN DIE TONNE  bevor er grösseren Schaden anrichtet !!!!!!!!!!!!!!!!!,1,1
151,@lofimat @NowaboFM @spdde Du kennst das SPD-Wahlprogramm nicht. Laber also nicht dumm herum.  https://t.co/auzJIZbS5d,1,1
152,@jensspahn Sie sind kriminell.,1,1
153,@GeorgeH1791 @Luisamneubauer Und wer ist schuld? @Die_Gruenen plus @Greenpeace    https://t.co/R1bUdtYlqz,2,2
154,"@spetznuts @kv_rbk @Karl_Lauterbach Es kommt noch hinzu, speziell für UK, dass dort vorwiegend mit #Vaxzevria geimpft wurde und zu diesem Vakzin gibt es lt. Produktblatt keine klinischen Studienergebnisse zur Wirksamkeit für Menschen über 55 und solchen mit Vorerkrankungen...  https://t.co/rllCF4f0hD",2,2
155,@Wiccan19991552 @_FriedrichMerz @maischberger @hubertus_heil Ihr Tweet enthielt keine Sachverhalte im Gegensatz zu meinem. Ihre Drohung erkennen sie selbst nicht und verdrehen die Tatsachen. Viele von r2g leiden vermutlich an Oikophobie ?,1,1
156,@AnneBressem @KuehniKev @ABaerbock @El_KaWeh_ @verenahubertz So die Erklärung von @KuehniKev ☝ und so die Wahrnehmung innerhalb der Wählerschaft 👇   https://t.co/SfuRXgcSBw,2,2
157,@ChieFifax @m29091899 @fdpbt @fdp Womit denn mit Alzheimer?,2,2
158,@SWagenknecht Da haben sie vollkommen Recht.,0,0
159,@Karl_Lauterbach Was ist eigentlich aus dem Fragenkatalog geworden?,2,2
160,"@CorneliusRoemer @CDU @AfD @ArminLaschet @infratestdimap @ArminLaschet wird so niemals Kanzler. Bin mal gespannt, ob noch vor der #BTW auf einem Sonderparteitag @_FriedrichMerz doch noch zum Vorsitzenden gewählt wird, oder ob die Wahl erst verloren werden muss?",1,1
161,"@polenz_r @watch_union Schade... Wirklich schade ... Schade, das @polenz_r NIE das Wirken seines Parteikollegen Jens Spahn @jensspahn hinterfragt hat.   Wirklich SEHR schade ...   Polenz, er war mal gut!",1,1
162,@Karl_Lauterbach IHRE 85% SIND DOCH ERREICHT. WAS WOLLEN SIE?,2,2
163,"@spdde @spdrlp 12E,Mindestlohn ist eine Anerkennung, auch was die Rente angeht.",2,2
164,"@GudrunAssmann @OlafScholz @spdde Was für eine ekelhafte Verdrehung der Tatsachen und Fakten Ich bin kein Fan von Olaf Scholz, aber hier ethnische Säuberung zu propagieren, weil es in Palästina ein paar Islamisten gibt, die aus der Deckung von Wohngebieten heraus israelische Wohngebiete beschiessen, blanker Hohn!",1,1
165,@larsklingbeil @PaulZiemiak Welche ehemalige Bundesjustizministerin und europäische Spitzenkandidatin der SPD hat denn gedroht demokratische Entscheidungen des europäischen Parlaments in Deutschland gar nicht erst umzusetzen? #Art13,2,1
166,@denkmalstift @HessenVdp @News4teachers @CDU @n_roettgen Auf jeden Fall!,2,0
167,"😂 Wenn ausgerechnet ein Lauterbach dich lt. #Stern ""mit Argumenten widerlegt"", dann weisst du, dass du in allem richtig liegst...  #AnneWill @SWagenknecht",2,1
168,@mmboje @Melissenkissen @thirtee6 @Hosenmaus1 @Karl_Lauterbach Dachte ich mir schon dass es darauf keine Antwort gibt^^,2,2
169,@cos_meyer @DietmarBartsch @wellsow @ArminLaschet Das habe ich mich auch schon gefragt. Auch ein Beamter kann seinen Pensionsanspruch verlieren durch verfassungsfeindliches Verhalten.,1,1
170,"@MichaNeuhaus @dieLinke Ihr habt ja recht, bringt es aber nicht richtig rüber. Und eure Nato Aussagen verschrecken viele, auch wenn ihr in vielem Recht habt. Mit Sara und Gysi wärd ihr zweistellig.",1,1
171,@ErzengelHeiner @jensspahn @Karl_Lauterbach @Markus_Soeder bei SputnikV ist das Problem das der Hersteller bis jetzt noch keine keine Studienergebnisse bei der EMA eingereicht hat. Sinovac hat eine zu schlechte Wirksamkeit.,1,1
172,"@GoeringEckardt @Leopoldina @janoschdahmen @Die_Gruenen @ABaerbock @katjadoerner @Tim_Acht @cem_oezdemir Die neue 🚦 muss jetzt gemeinsam mit der Regierung, die geschäftsführend im Amt ist, die von @rki_de u. @Leopoldina geforderten Maßnahmen ergreifen. @svenlehmann @BMG_Bund @OlafScholz @jensspahn @Karl_Lauterbach @janoschdahmen",2,2
173,@loveisnottger @BMISprecher @BMI_Bund @welt @BMISprecher @bmih_bund @CSU @CDU @cducsubt @BMG_Bund @jensspahn @AuswaertigesAmt @HeikoMaas @HeikoMaas @RegSprecher @MdbWendt #Seehofer #GroKo #LoveIsNotTourism zuhören‼️‼️‼️‼️‼️‼️‼️,2,2
174,"@MichaelBroecker @jensspahn @c_drosten Die Frustration entspringt vor allem auch daraus, wann auf die Wissenschaft gehört wird und wann nicht. In meinem Empfinden spielt da fast immer die Angst vor einer politischen und rechtlichen Haftbarkeit eine zentrale Rolle.",1,1
175,@cducsubt @BMG_Bund Zurecht. Ihr habt in der Lügenpandemie vollkommen und auf allen Ebenen versagt. Aber hauptsache sich die eigenen Taschen voll machen. Korruptes Politikerdreckspack.,1,1
176,@Frau_Vogelhund @annewill @OlafScholz @spdde @ABaerbock @Die_Gruenen Aber hallo! Ganz harte Wahlbeeinflussung.,1,1
177,"@Oliver_Krischer @ArminLaschet @CDUNRW_Fraktion @MonaNeubaur @fbanaszak @schaeffer_nrw @wibkegt @gruenenrw @Die_Gruenen @GrueneFrakNRW Grüner, fairer Wahlkampf Man fragt sich allerdings schon bei dem einen oder anderen, ob es Bosheit oder geringes intellektuelles Leistungsvermögen sind, die solche Tweets hervorrufen",1,1
178,@ClausStrunz @ArminLaschet @jensspahn @_FriedrichMerz @n_roettgen @Markus_Soeder @CDU Ich befürchte es leider und bereitet mir Angst! Diese Frau muss endlich weg!,1,1
179,"@nimmerfroh @e_nee77 @MaryPop67351771 @GoeringEckardt Nach 13 Monaten, einfach furchtbar. Dabei wäre Unterstützung ausserhalb der Schule auch nach der Pandemie wertvoll.",1,1
180,"@Kaffeejunkie5 @ntvde @ArminLaschet @Karl_Lauterbach Nee nee, Maske auf und alle in einen Raum🤪",2,1
181,"@miele @StartupVerband @larsklingbeil @krusehamburg @OlafScholz @c_lindner @DerDanyal @MiKellner @Wissing @starkwatzinger @W_Schmidt_ Lieber Christian, vielen Dank für das positive Feedback! 😊Ich freue mich auf unser Treffen nächste Woche, da können wir mit dem Punkt Details ausarbeiten schon mal starten! Schnellstmögliche Umsetzung 🔥 ist in der Tat angesagt",0,0
182,"""Gigaliner sind Greenwashing"" sagt Luxemburgs Verkehrsminister Francois Bausch @mmtp_lu im Interview mit dem @Wort_LU. Klare Worte, die wir als @Schienenallianz  in Deutschland vom @bmvi und Minister @andreasscheuer schmerzlich vermissen.  https://t.co/xTCmvIbIxw",1,1
183,@buchhalter13 @c_lindner Ok Sie haben es nicht verstanden 😁...war auch nicht ganz so einfach 😉,1,1
184,@Karl_Lauterbach das ist hochriskant falls die zweite dosis lieferschwierigkeiten hat. ich möchte nicht wissen was passiert wenn die maximalen impfabstände nicht eingehalten werden. die vorgegebenen fristen nicht einzuhalten ist sowieso unverantwortlich.,1,1
185,@tagesschau  @NDRinfo  @RegSprecher  @Karl_Lauterbach  #DiabetesM2 Heute früh Umstellung von Metformin auf Kombipräparat wie abgesprochen. Testpackung vom Arzt: Ich lach mich schlapp von wem das ist! Rot eingekringelt! Was machen die denn sonst noch alles?  https://t.co/7IDfy4KkRV,1,1
186,"@EikeLeidgens @Dritte_Person @Da_Draussen @campact @Tareq_Alaows @_Seebruecke_ @Die_Gruenen @GrueneBundestag Bei der Kommunalwahl in Frankfurt hats einen ähnlichen Fall gegeben, wo die Kandidatin gestrichen worden ist. Weiß nicht, ob sie letztlich wählbar gewesen wär. Ein Problem ist es jedenfalls schon, dass die Wählbarkeit zum Zeitpunkt der Zulassung noch unbekannt sein kann.",1,2
187,@BILD @_FriedrichMerz Da hat Herr Merz recht,0,2
188,"@Jaster19679681 @wesertobi @Karl_Lauterbach Aber mitbekommen, dass es sich hier um ein ganz neues Verfahren handelt, das in keinster Weise mit den klassischen Impfungen zu vergleichen ist, haben Sie schon? Äpfel und Birnen sag ich nur..... Allein die Bezeichnung ""Impfung"" ist irreführend!",1,1
189,"@_FriedrichMerz Was für ein jämmerlich Auftritt bei Lanz. Österreich und Deutschl. wieder vereint. Die Corona-Toten sind im Durchschnitt 81 Jahre. Die meisten Infizierten haben nur einen Schnupfen. Und da fällt Ihnen nichts besseres, als eine Impfpflicht ein. Das ist so bösartig und faschistoid.",1,1
190,"@progressfist @maulwurfBER @fff_hamburg @ArminLaschet ...nicht eingestehen müssen, dass sie Scheiße gelabert haben. Wozu das ganze? Was bringt es dem allgemein wissenschaftlichen Konses zu widersprechen? Geht es einfach nur darum irgendwelche Twitter Debatten zu führen oder ist der Gedanke, dass der Klimawandel existiert und...",1,1
191,"@Karl_Lauterbach @MickyBeisenherz Erklären Sie dem 26jährigen #Kimmich auch das, @Karl_Lauterbach?  https://t.co/7vYnZ4iAtH",2,2
192,@DomShm @fdp Sie müssen uns den EU-ETS (inkl. Deckel) nicht erklären. Schönen Abend!,0,2
193,@kai_kunstmann @olivergorus @MarcoBuschmann Natürlich ist es eine Erpressung bzw. Nötigung... Ist denen egal. Zumindest #Palmer hielt ich für einen der intelligenten #Gruene...,1,1
194,"Deutsche Opfer des #Islamradikalismus werden von ihr ignoriert, im Gegensatz dazu Opfer des #Rechtsradikalismus überhöht. #Linksradikale #Aktivisten werden von ihrer Regierung gepempert. @cducsubt @AfDimBundestag",1,1
195,"@Karl_Lauterbach Und mit Merkel ist ausdrücklich nicht die CDU gemeint, da gibts ja genauso Widerstand",1,1
196,"@realTomBohn @MarcoBuschmann Von mir gibt's nix Buschmann, Kohle ist weg in Sicherheit 😉",2,1
197,"@Ricarda_Lang @julia_verlinden @cducsubt Frau Präsident, Frau Präsident, Frau Präsident, Frau Präsident,Frau Präsident, Frau Präsident, Frau Präsident, Frau Präsident!! Das ist deutsch Frau Roht, auch für sie!",2,0
198,@barbaragerlach @hahnflo @BILD Du redest wirr hol dir Hilfe.,1,1
199,"@PaulZiemiak @CDU Wird Zeit für eine echte Erneuerung der CDU. Diese muß wieder konservative Werte vertreten, wie noch unter Helmut Kohl.",2,2
200,@_FriedrichMerz Wieso nutzt die dann niemand?,2,2
201,"@CDU ""Wir werden sorgen für Aufstiegschancen für alle Kinder unabhängig ihrer Herkunft""; also solange sie biodeutsche Kinder eines Lehrerpaares aus Tübingen sind  https://t.co/gDbRIl5L9X",2,2
202,@EskenSaskia @IsabelRuland @Marijantschitsa @OlafScholz @NowaboFM @spdde Und was ist z.B. mit Kitas? Den Berichten das zunehmend auch Kitakinder unter schwereren Verläufen leiden? Das dortige pädagogische Personal das nach einem Jahr Pandemie völlig ausgelaugt und teilweise (Berlin) noch nicht geimpft ist?,2,1
203,"Es muss doch ein Aufschrei durchs Land gehen, wenn @ArminLaschet als KK der @CDU sich und sein politisches Handeln der #Klimakrise so verweigert! Wer #Klimapolitik nicht an Prio 1 setzt, hat in der Regierung nichts verloren.",1,1
204,"@wallenstein_33 @marion_birgit @Findthe29181576 Abwarten Die CDU Junta hat ab 2015 Zuwanderer als Billigstarbeitskräfte ohne Rechte ins Land gelockt So etwas ist aber nicht im Interesse von @spdbt @Die_Gruenen und @fdp  Ich denke, die neue Regierung wird angemessene Lösungen finden Wenn sie erst mal Entscheidungen treffen kann",2,1
205,"@PeterPanamera @katdro @svenlehmann @GrueneBundestag @cducsubt @spdbt Bestimmt nicht, weil man nicht das Verfahren geändert hat.",2,2
206,"Sehr geehrter Herr Laschet, sehr geehrter Herr Söder.  Schämen Sie sich! @ArminLaschet @Markus_Soeder @cducsubt @CSU @CDU",1,1
207,@SHomburg @Karl_Lauterbach Alles ruft: #HaltDieFresseLauterbach  Die #SPD tut sich mit diesem Kandidat gewiss keinen Gefallen. Von Deutschland will ich erst gar nicht reden...,1,1
208,@spdde @EskenSaskia George Orwell lässt grüßen.,0,2
209,"@GregorGysi Lieber Gen. und weißer Mann,Gregor, mein idol der Wende,,möge dich diese Impfung schützen und davor bewahren, irgend einem  Benachteiligten der Welt seinen Schutz zu nehmen.  Die Vielfalt tolleranten antirassistischen Parteimitglieder könnten es nicht begreifen",0,1
210,"@Karl_Lauterbach Das müsste genau so in diesen klaren, logischen, nicht anzugreifenden Worten noch mehr kommuniziert und in Regierungshandeln umgesetzt werden",2,2
211,@punktpreradovic @Karl_Lauterbach Pausenclown. Für mehr reicht es leider nicht,1,1
212,"@BerndKacke @Wubaluba @KonnyR17 @Karl_Lauterbach was muss ich da sehen?die tragen ja überhaupt keinen augenschutz?! ich dachte hitler war schlimm aber diese sorglosen coronaleugner sind der wahre teufel. ich verlange alle nicht impfwillige endlich in bestimmte lager zu stecken, wo sie keine gefahr mehr für uns solidarischen",1,1
213,@Karl_Lauterbach Ach die Impfungen sind hierbei also nicht die Experimente?! Umgekehrte Psychologie mal wieder. Schuldumkehr.,1,1
214,@GrueneBundestag @JTrittin Wie sehen hier die Ideen der Grünen zur Stärkung des ÖPNV und der Bahn aus?,2,2
215,"@EduardWolff @Wolle28 @GoeringEckardt @Ricarda_Lang @Karl_Lauterbach Wer ist ""euch""? Antifaschisten? Du findest also Faschismus gut? Und wieso sollte ich kein Recht haben, diese Bedrohungen zu verurteilen? Willst du meine Meinungsfreiheit beschränken? Und wer wird von wem bedroht?",1,1
216,"@TiwRz @Karl_Lauterbach Ich wüsste auch nicht warum noch impfen, da Delta sich zwar schneller verbreitet aber dank der immer mehr Mutations Varianten abgeschwächte Version ist. Virologen bestätigen schon das es überwiegend nur zu stärken Schnupfen kommt was lästig aber nicht gefährlich.",1,2
217,@MatthiasHauer @PaulZiemiak @OlafScholz Sie haben Armin #Laschet falsch geschrieben. #Servicetweet,2,1
218,@Karl_Lauterbach Und nach der Feier unbedingt genügend Schlaf….💋  https://t.co/bUCVfQlURr,2,2
219,"@janejane24 @Individuella @jensspahn @BMG_Bund Mich stört die Aussage, ""ein Vorbild zu geben"", denn es bedarf für den überwiegenden Teil der Bevölkerung keine Vorbilder sich impfen zu lassen, egal welcher Impfstoff. Die erschreckende Diskrepanz zwischen der Politiker-Meinung, was Bürger angeblich wollen und der Realität",1,1
220,@marga_tietze @ssb_mac @Karl_Lauterbach .....Schulung selber organisieren vielleicht über die Schulleitung 🤔?,2,2
221,"@A2walz @Reptolord @Markus_Soeder Bullshit!   Belarus treibt die Flüchtlinge mit Waffengewalt Richtung Polen. Diese Menschen werden instrumentalisiert!  Belarus muß hart sanktioniert werden und den Menschen an der Grenze muss geholfen werden!  Christliche Werte sind nichts wert, wenn sie nicht gelebt werden!",1,1
222,"@TLessmann @dr_heartbreaker @jensspahn Reicht nicht auch erstmal Labor? Ich habe von einem Hit-Schnelltest gelesen und das Labor sollte ja auch feststellen können, ob ein Mangel an Blutplättchen besteht. Wenn nicht, kann eine Bildgebung dann nicht zu dem Zeitpunkt folgen, an dem sie sonst auch stattfinden würde?",2,2
223,"@MikeDeeeeeee @Karl_Lauterbach Datum erreichbar, das angezeigt wird. Es ist aber nicht die Realitität, sondern eine Modellrechnung zum Zwecke des Aufzeigens von Engstellen/Problemen. Das Tool dient nicht zur Prognose.",2,2
224,"Nun ist es soweit, Wir haben eine neue Regierung und viel Umwelt und Wirtschaftsprobleme. Es wird Zeit für Veränderung @spdbt @Die_Gruenen @fdp #Cannabis #Legalisierung",1,1
225,"@m0b1le0170 @Karl_Lauterbach Uns haben über viele Jahrzehnte unfähige, inkompetente, korrupte @CDU @CSU ... Politikerriege, die nicht richtig entnazifiziert wurden, hier hin getrieben. Wobei ein WireCard- Spezialspezialist wie dieser @OlafScholz für mich auch ein NO GO ist.",1,1
226,"@LennartBenz @SusanneHennig @TiloJung @bundeswehrInfo @dieLinke Deutschland soll keine Waffen an die  IS und andere Organisationen, die er selber gegründet hat, liefern. Deutschland soll algemein aufhören, mit dem Waffenhandel. So hast du dein korrekte Antwort. Bitte Danke..",2,1
227,@ekffalk @jensspahn Nanni ? Wer zum Geier ist Nanni?....,1,2
228,"@Karl_Lauterbach Hallo, also sind Sie der Meinung das ein Booster gegen B11529 hilft? Grüße und Danke!",0,2
229,"@Karl_Lauterbach @dazugeberin @FuestClemens Herr Lauterbach, was wollten Sie uns mitteilen?  Reden Sie gerade über den 3ten #Corona #LockDown?  https://t.co/MXfJmJuoVb",2,2
230,"@EskenSaskia @Die_Gruenen @fdp Raider heißt jetzt Twix und aus Märchen werden Erzählungen.  Nichts zu danken, Ihre #SPD",0,0
231,"@Lars_Kruse_1973 @Karl_Lauterbach @jensspahn @spdde Dazu müsste die @spdde erst mal @Karl_Lauterbach ernst nehmen. Ich habe das Gefühl er hat nicht so ein richtiges Standing dort.  Wenn ich die Entscheidungen der SPD'ler in Regierungsverantwortung anschaue, dann wird da stets auch das Gegenteil von dem gemacht, was er vorschlägt.",2,1
232,Herzlichen Glückwunsch @_FriedrichMerz 🎉,0,0
233,@jensspahn Lassen sie sich doch mit ihrem ASTRA  Schrott impfen!! Und lassen die Leute  in Ruhe !! Wird Zeit das Sie zurücktreten!!,1,1
234,"@Jordnt4 @LHartmannStorm @Whi_Frei @LeaksQuer @stustauf @OlafScholz Die meisten alten würden doch da gar nicht liegen, wenn die geimpft wären. Denn ein Großteil derer sind ja nicht geimpft. Und von wem die angesteckt werden ist irrelevant. Relevant ist am Ende nur, dass sich diese Menschen vor Corona selbst schützen können.",2,2
235,@UweDerma2017 @Hannes77022932 @Philsta84782577 @PaulZiemiak In Bayern ja. Das Problem ist aber immer noch NRW.,1,2
236,"@PaulZiemiak @CDU Wer mit solchen dämlichen Sprüchen anfängt, sollte das Verhandeln besser lassen!!!!",1,1
237,@DietmarBartsch @_FriedrichMerz OMG das besorgt dann der Scholz. 😤,2,1
238,@florian_krammer @Karl_Lauterbach Und jetzt .@florian_krammer @Karl_Lauterbach ?,2,2
239,"@Joerg_Meuthen Ach, heute wieder mal ""Der Flüchtling""! Lange nichts mehr von ihm gehört.  Mann, ist DER hässlich!!!  https://t.co/EktFcmUXJo",1,1
240,@Karl_Lauterbach Meine Rückendeckung haben Sie! Machen Sie bitte weiter.,0,0
241,"@sixtus @Die_Gruenen @dieLinke Fragt sich, wer hier das, Zitat ""Arschloch"" ist.   https://t.co/q03G3CMnQS",1,1
242,@BibPflege @dieLinke Absolut verständlich. Die Gewissen werden tgl.  attackiert. Die Geschwindigkeit der Alltagshandlungen quält alle KollegInnen.,1,1
243,@kreuzundquerma1 @Karl_Lauterbach @revan_sithlord @maybritillner Impffaschist,1,1
244,@Ricarda_Lang Bei uns liegen 5 Corona Fälle auf der Intensivstation. Blöd dass 4 davon doppelt geimpft sind. Bitte gern geschehen.,1,0
245,(Offenbar) Unpopular opinion: Ich mag @ArminLaschet als Persönlichkeit und kann ihn mir als Kanzler durchaus vorstellen.,0,0
246,@ULTRAKAERL @MarieASchneide1 @Karl_Lauterbach So weit so gut. Ich habe nur viel zu tun.,2,2
247,"@c_lindner Regierung der Mitte... Und die können Sie sich mit Kommunisten vorstellen??? 🧐 Sorry, die @fdp ist raus!",1,1
248,"@Ralf_Stegner @PaulZiemiak @spdde @OlafScholz @CDU Wie peinlich ist das denn Herr Ziemiak? In einer Woche haben wir das Resultat schwarz auf weiss. Bereiten Sie sich besser auf die Niederlage vor, als Unwahrheiten zu verbreiten!",1,1
249,@CDU @ArminLaschet @PaulZiemiak irgendeine Stellungnahme zum gebrochenen Versprechen?,1,2
250,@dasRehausC @NatureReso @Karl_Lauterbach Selbst sein Kinn ist über der Schulter!,2,2
251,@alexf10 @MalteKaufmann Argumente mit Fakten angereichert fände ich beeindruckender...,2,2
252,@slimfaverick @ein_liberaler @YinYangMingMiau @realTomBohn @c_lindner @MarcoBuschmann @Wissing Wenn die Existenz bedroht ist...? Wessen Existenz? Die Existenz derer mit oder ohne Führerschein? Es geht nicht um Erbsen!,1,2
253,"@BryanCork3 @philschroe @Die_Gruenen @ABaerbock Sollte es in Deutschland zu einem Supergau kommen, dann wären zehntausende von Quadratkilometern auf Jahrzehnte unbewohnbar.",1,1
254,@Karl_Lauterbach was für eine unsympatische Niedlichkeit ...,1,1
255,@Kofelheini @Markus_Soeder @BR24 Das wäre auf jeden Fall wünschenswert. Schon aus Gründen der Nachhaltigkeit.,2,2
256,"@jo_barf @EskenSaskia @c_lindner @spdde @larsklingbeil 1. Nicht ""die Alte"". 2. Lebenslang für Andersdenke ist schon sehr aussagekräftig. 3. Die ""Antifa"" als Organisation gibt es nicht. Es ist eine Ansammlung verschiedener linker Gruppierungen, die zwar alle gegen Rechts sind, die sich aber teilweise gegenseitig gar nicht mögen.",2,1
257,@OpaPaulsEnkelin @AZeckenbiss Hallo @CDU @rbrinkhaus nur zum kotzen. Kein Wunder das #Nazis immer mehr die Oberhand gewinnen,1,1
258,@rki_de @jensspahn Warum soll ich mich von euch mit einer Giftspritze ermorden lassen? 🤔🤔🤔,1,1
259,"@batched_fufi @Karl_Lauterbach Die Konsequenz muss doch sein, Boosterimpfungen nach 6 Monaten  zu ermöglichen.",2,2
260,"@Susa512 @Blumenpeter2 @c_lindner Nicht wieder das alte Märchen von den abgebauten Krankenhäusern. Ich kenne eins davon, glauben Sie mir, es war dringend nötig das zu schließen. Gleichzeitig hat man 2017 begonnen das große Kreiskrankenhaus massiv zu vergrößern, und dann hat man das andere endlich geschlossen.",1,2
261,@Karl_Lauterbach @JanJosefLiefers Wo er recht hat 🏳️‍🌈🤡🏳️‍🌈,2,2
262,"@n_roettgen Sich nicht kriminell und erpresserisch zu verhalten, sollte die Norm und keine Gunstbezeigung sein.",1,1
263,"@MalteKaufmann Der #Ramadan (,, läuft bereits, aber der #lockdown ist noch nicht beendet. Das hattet ihr uns anders versprochen. Bitte um eine Erklärung, wieso die Bundesregierung nun doch nicht nur für die Moslems den Lockdown beendet hat?",2,2
264,@MrsLiberalina @c_lindner Hast du auch ein Foto mit @LindaTeuteberg ?🤭,2,2
265,Es hat sich #Ausgelaschelt! Bitte beendet das Thema @CDU  #btw21,2,1
266,"@valibaumann @KonstantinKuhle @MaxxAurel @c_lindner @fdp @fdpbt Mit Blick auf die prozentuale Veränderung wird es deutlich, wen die FDP wirklich entlastet 😉  https://t.co/EvA7exHId5",2,2
267,"@real_Guido_T @realjonaswd @barbaragerlach @JoWadephul @SH_CDU @CDU @gadechens @TobiasvdHeide Das ist quatsch, es bleibt ja eine Tatsache.",1,1
268,"@MAStrackZi Kann es sein, dass die MPs gerade auf den Bund warten, weil sich keiner den Schuh einer harten Maßnahme anziehen will, gleichzeitig der Bund aber aktuell im Pausemodus ist und alles verpennt? Mitten in der schlimmsten Phase der Pandemie?   Müssen sie alle noch lange „beobachten“?",1,1
269,"@zimmermann_sj @FranzNestler @niggi @ArminLaschet @tanit @larsklingbeil @KuehniKev Was #Laschet tut, ist gefährlich, denn er teilt demokratische Parteien &amp; ihre Positionen in ""richtige"" und ""falsche Seite"" der Geschichte. Das spaltet &amp; ist Gift für die Diskurskultur, selbst wenn es sich ""nur"" auf Finanzen&amp;Wirtschaft bezöge! Das Zitat vorher indiziert anderes...",1,1
